品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量,下单次数
SW,sjinlez,2020/1/11 1:09,交易成功,79,0,上海,上海市,1,5
SW,s曙光女s,2020/1/11 1:09,交易成功,261,0,广东省,深圳市,1,6
SW,天御雪,2020/1/11 1:09,交易成功,30,0,湖北省,武汉市,2,7
SW,2lulurun199210,2020/1/11 1:10,交易成功,79,0,福建省,福州市,1,5
SW,2taobao503,2020/1/11 1:10,交易成功,82,0,安徽省,合肥市,1,11
SW,2rymiracle3,2020/1/11 1:10,交易成功,63,0,四川省,成都市,1,10
SW,0tb0498860,2020/1/11 1:10,交易成功,79,0,安徽省,淮北市,1,13
SW,2小野04,2020/1/11 1:10,交易成功,79,0,山东省,枣庄市,1,17
SW,ogigichn,2020/1/11 1:10,交易成功,82,0,上海,上海市,1,5
SW,8雨天的尾2,2020/1/11 1:10,交易成功,84,0,云南省,昆明市,1,1
SW,玲若,2020/1/11 1:10,交易成功,82,0,江苏省,扬州市,1,4
SW,球m,2020/1/11 1:10,交易成功,64,0,上海,上海市,1,2
SW,8雨天的尾2,2020/1/11 1:10,交易成功,74,0,云南省,昆明市,1,6
SW,7chaofan21,2020/1/11 1:10,交易成功,67,0,上海,上海市,1,8
SW,二一栋一,2020/1/11 1:10,交易成功,82,0,上海,上海市,1,6
SW,2juanxiaoxue1,2020/1/11 1:10,交易成功,76,0,福建省,厦门市,1,12
SW,j棉花糖w,2020/1/11 1:10,交易成功,250,0,广东省,佛山市,1,5
SW,yqianye,2020/1/11 1:10,交易成功,79,0,上海,上海市,1,7
SW,0vivicarrie29,2020/1/11 1:10,交易成功,79,0,上海,上海市,1,6
SW,0xiaoqiang82,2020/1/11 1:10,交易成功,175,0,甘肃省,兰州市,1,5
SW,iyeeziii,2020/1/11 1:10,交易成功,65,0,陕西省,渭南市,1,5
SW,lsunraisei,2020/1/11 1:10,交易成功,155,0,上海,上海市,1,12
SW,泊爱凉,2020/1/11 1:10,交易成功,79,0,内蒙古自治区,呼和浩特市,1,3
SW,5wo陌菲58,2020/1/11 1:10,交易成功,201,0,广西壮族自治区,贵港市,1,1
SW,0质9,2020/1/11 1:10,交易成功,84,0,北京,北京市,1,7
SW,yedwinab,2020/1/11 1:10,交易成功,65,0,上海,上海市,1,2
SW,5琪琪125,2020/1/11 1:10,交易成功,63,0,浙江省,温州市,1,5
SW,uprincessjohann,2020/1/11 1:10,交易成功,82,0,广东省,深圳市,1,10
SW,1tb0601725_22,2020/1/11 1:10,交易成功,64,0,北京,北京市,1,5
SW,1tb3802417_22,2020/1/11 1:10,交易成功,252,0,广东省,深圳市,1,6
SW,inao石,2020/1/11 1:10,交易成功,79,0,广东省,深圳市,1,3
SW,6wzzl5,2020/1/11 1:10,交易成功,79,0,浙江省,温州市,1,3
SW,1tarring9,2020/1/11 1:10,交易成功,63,0,福建省,福州市,1,2
SW,3t_1489136747505_01,2020/1/11 1:10,交易成功,75,0,上海,上海市,1,5
SW,3zqq199210,2020/1/11 1:10,交易成功,79,0,四川省,雅安市,1,9
SW,8熊雯8,2020/1/11 1:10,交易成功,63,0,上海,上海市,1,13
SW,nchanc2,2020/1/11 1:10,交易成功,61,0,北京,北京市,3,2
SW,福二月里的饼,2020/1/11 1:10,交易成功,72,0,广东省,广州市,1,8
SW,糖koyama糖,2020/1/11 1:10,交易成功,78,0,上海,上海市,1,7
SW,kjustinmiy,2020/1/11 1:11,交易成功,51,0,北京,北京市,2,10
SW,2戒槿2,2020/1/11 1:11,交易成功,207,0,广东省,深圳市,1,12
SW,b最爱十y,2020/1/11 1:11,交易成功,83,0,广东省,深圳市,1,9
SW,1mofeifei6,2020/1/11 1:11,交易成功,72,0,江苏省,泰州市,1,4
SW,布小啊,2020/1/11 1:11,交易成功,63,0,上海,上海市,1,1
SW,kqingke,2020/1/11 1:11,交易成功,79,0,上海,上海市,1,3
SW,激秀的凌,2020/1/11 1:11,交易成功,82,0,湖北省,武汉市,1,2
SW,6yamad6,2020/1/11 1:11,交易成功,81,0,上海,上海市,1,8
SW,1heweiwei12,2020/1/11 1:11,交易成功,260,0,天津,天津市,2,5
SW,2wjhyl7819,2020/1/11 1:11,交易成功,82,0,江苏省,南京市,1,11
SW,3kikokiko14,2020/1/11 1:11,交易成功,50,0,上海,上海市,4,5
SW,透冰,2020/1/11 1:11,交易成功,84,0,重庆,重庆市,1,8
SW,c米饭ci,2020/1/11 1:11,交易成功,84,0,上海,上海市,1,13
SW,gmissime,2020/1/11 1:11,交易成功,63,0,浙江省,温州市,1,5
SW,阿d宝,2020/1/11 1:11,交易成功,84,0,上海,上海市,1,10
SW,猫俏皮小l,2020/1/11 1:11,交易成功,65,0,广东省,中山市,1,2
SW,桐521妹,2020/1/11 1:11,交易成功,64,0,浙江省,台州市,1,8
SW,0happy123125,2020/1/11 1:11,交易成功,78,0,贵州省,贵阳市,1,9
SW,nkinki_jy,2020/1/11 1:11,交易成功,84,0,上海,上海市,1,1
SW,u伊织s,2020/1/11 1:11,交易成功,192,0,浙江省,嘉兴市,1,4
SW,0zhangyi8801,2020/1/11 1:11,交易成功,82,0,黑龙江省,大庆市,1,7
SW,ltingooe,2020/1/11 1:11,交易成功,69,0,湖北省,武汉市,1,10
SW,sangela_d,2020/1/11 1:11,交易成功,72,0,上海,上海市,1,12
SW,1linxi09,2020/1/11 1:11,交易成功,74,0,浙江省,杭州市,1,6
SW,0yinjiaren28,2020/1/11 1:12,交易成功,79,0,湖北省,武汉市,1,9
SW,_cloril,2020/1/11 1:12,交易成功,72,0,上海,上海市,1,5
SW,3脑残少年号,2020/1/11 1:12,交易成功,82,0,湖北省,武汉市,1,10
SW,7离逝的风30,2020/1/11 1:12,交易成功,82,0,广东省,江门市,1,6
SW,蓝嘉,2020/1/11 1:12,交易成功,45,0,云南省,昆明市,2,4
SW,5宝儿432405,2020/1/11 1:12,交易成功,154,0,上海,上海市,1,10
SW,ukimsangi,2020/1/11 1:12,交易成功,42,0,山东省,烟台市,3,7
SW,oxylovey,2020/1/11 1:12,交易成功,74,0,北京,北京市,1,7
SW,0yy0107,2020/1/11 1:12,交易成功,82,0,上海,上海市,1,12
SW,nlandy_cheg,2020/1/11 1:12,交易成功,82,0,上海,上海市,1,9
SW,nleeyoungng,2020/1/11 1:12,交易成功,64,0,广东省,佛山市,1,8
SW,个yi颗心只容下你人,2020/1/11 1:12,交易成功,79,0,广东省,珠海市,1,12
SW,雨依薇,2020/1/11 1:12,交易成功,79,0,福建省,厦门市,1,2
SW,e小美人鱼的motr,2020/1/11 1:12,交易成功,69,0,陕西省,西安市,1,4
SW,梦磊,2020/1/11 1:12,交易成功,229,0,上海,上海市,1,8
SW,2yuyanyun2,2020/1/11 1:12,交易成功,74,0,广西壮族自治区,贵港市,1,8
SW,当葵,2020/1/11 1:12,交易成功,83,0,吉林省,长春市,1,7
SW,nmitsuki_zhg,2020/1/11 1:12,交易成功,64,0,上海,上海市,5,5
SW,mkulumm,2020/1/11 1:12,交易成功,63,0,北京,北京市,1,8
SW,喝西瓜君水,2020/1/11 1:12,交易成功,64,0,江苏省,无锡市,1,7
SW,ashouwang_maitn,2020/1/11 1:12,交易成功,163,0,广东省,深圳市,1,5
SW,落安静看下,2020/1/11 1:12,交易成功,240,0,福建省,厦门市,1,4
SW,2xishuizhy_131713,2020/1/11 1:12,交易成功,241,0,湖北省,武汉市,1,11
SW,丫1364187735丫,2020/1/11 1:12,交易成功,84,0,上海,上海市,1,6
SW,兔不吃窝边草宝,2020/1/11 1:12,交易成功,79,0,辽宁省,铁岭市,1,6
SW,n妖精潜水g,2020/1/11 1:12,交易成功,77,0,北京,北京市,1,7
SW,3wang14159265,2020/1/11 1:13,交易成功,46,0,上海,上海市,2,5
SW,1木一51,2020/1/11 1:13,交易成功,82,0,河南省,鹤壁市,1,2
SW,0cathy644,2020/1/11 1:13,交易成功,79,0,广东省,广州市,1,10
SW,elbqflr,2020/1/11 1:13,交易成功,72,0,福建省,福州市,1,12
SW,狐天使de狸,2020/1/11 1:13,交易成功,149,0,福建省,厦门市,1,8
SW,极高乐高真的了,2020/1/11 1:13,交易成功,78,0,北京,北京市,1,10
SW,0盆盆28,2020/1/11 1:13,交易成功,62,0,江苏省,无锡市,1,12
SW,0盆盆28,2020/1/11 1:13,交易成功,62,0,江苏省,无锡市,1,4
SW,1ying89998711,2020/1/11 1:13,交易成功,96,0,辽宁省,葫芦岛市,2,8
SW,n蜜号,2020/1/11 1:13,交易成功,79,0,辽宁省,沈阳市,1,10
SW,y彳余yo,2020/1/11 1:13,交易成功,82,0,山东省,日照市,1,8
SW,0nannanz17,2020/1/11 1:13,交易成功,73,0,北京,北京市,1,13
SW,dddgc,2020/1/11 1:13,交易成功,226,0,广东省,深圳市,2,7
SW,xemotioni,2020/1/11 1:13,交易成功,63,0,贵州省,黔南布依族苗族自治州,1,6
SW,y叶大小姐t,2020/1/11 1:13,交易成功,63,0,福建省,福州市,1,2
SW,ijee,2020/1/11 1:13,交易成功,82,0,上海,上海市,1,6
SW,kcathli,2020/1/11 1:13,交易成功,72,0,北京,北京市,1,5
SW,落安静看下,2020/1/11 1:13,交易成功,72,0,福建省,厦门市,1,4
SW,萌popp酱,2020/1/11 1:13,交易成功,63,0,上海,上海市,1,7
SW,珠玲珑子,2020/1/11 1:13,交易成功,63,0,北京,北京市,1,2
SW,liqigophe,2020/1/11 1:13,交易成功,82,0,江苏省,南京市,1,9
SW,上起课,2020/1/11 1:13,交易成功,79,0,福建省,福州市,1,1
SW,铃满铛,2020/1/11 1:13,交易成功,64,0,上海,上海市,1,6
SW,lsdxd,2020/1/11 1:13,交易成功,111,0,山东省,淄博市,1,9
SW,艳美6,2020/1/11 1:13,交易成功,74,0,内蒙古自治区,乌海市,1,8
SW,爸王苹爸,2020/1/11 1:13,交易成功,270,0,陕西省,宝鸡市,1,4
SW,lszyjudylo,2020/1/11 1:13,交易成功,74,0,上海,上海市,1,6
SW,atutushuo,2020/1/11 1:13,交易成功,73,0,上海,上海市,1,9
SW,y牛牛_yu,2020/1/11 1:13,交易成功,79,0,上海,上海市,1,8
SW,1jinru1,2020/1/11 1:13,交易成功,84,0,湖南省,长沙市,1,4
SW,0陆芬芳07,2020/1/11 1:13,交易成功,79,0,上海,上海市,1,10
SW,s_133347,2020/1/11 1:13,交易成功,79,0,辽宁省,大连市,1,4
SW,宝狐宝,2020/1/11 1:13,交易成功,84,0,上海,上海市,1,8
SW,1boss6147,2020/1/11 1:13,交易成功,116,0,上海,上海市,1,9
SW,8弈欢19,2020/1/11 1:14,交易成功,72,0,江西省,南昌市,1,5
SW,0玉小米7,2020/1/11 1:14,交易成功,72,0,北京,北京市,1,7
SW,0syh123456088569,2020/1/11 1:14,交易成功,82,0,湖北省,鄂州市,1,7
SW,xyany,2020/1/11 1:14,交易成功,83,0,广东省,江门市,1,4
SW,凌l子,2020/1/11 1:14,交易成功,273,0,山东省,济南市,1,5
SW,东一南,2020/1/11 1:14,交易成功,32,0,浙江省,嘉兴市,3,10
SW,檬sma树,2020/1/11 1:14,交易成功,69,0,浙江省,杭州市,1,11
SW,tgreengos,2020/1/11 1:14,交易成功,219,0,广东省,广州市,1,12
SW,1许小爱4,2020/1/11 1:14,交易成功,67,0,北京,北京市,1,4
SW,床睡觉气,2020/1/11 1:14,交易成功,72,0,福建省,福州市,1,10
SW,zjessb,2020/1/11 1:14,交易成功,87,0,北京,北京市,3,3
SW,1lym878,2020/1/11 1:14,交易成功,79,0,辽宁省,葫芦岛市,1,4
SW,0欢欢198701,2020/1/11 1:14,交易成功,64,0,黑龙江省,佳木斯市,1,7
SW,8shliti7,2020/1/11 1:14,交易成功,69,0,四川省,成都市,1,8
SW,azxxiaoo,2020/1/11 1:14,交易成功,82,0,北京,北京市,1,7
SW,nthegreatwg,2020/1/11 1:14,交易成功,82,0,北京,北京市,1,5
SW,之珊珊的幸旅,2020/1/11 1:14,交易成功,67,0,新疆维吾尔自治区,乌鲁木齐市,1,7
SW,铃无敌薯,2020/1/11 1:14,交易成功,51,0,江苏省,连云港市,2,10
SW,篮住家子,2020/1/11 1:14,交易成功,77,0,广东省,深圳市,1,5
SW,5孙璐124,2020/1/11 1:14,交易成功,82,0,河南省,洛阳市,1,7
SW,eschindlerw,2020/1/11 1:14,交易成功,75,0,上海,上海市,1,3
SW,1suza1,2020/1/11 1:14,交易成功,64,0,浙江省,温州市,1,4
SW,h猫l,2020/1/11 1:14,交易成功,74,0,内蒙古自治区,呼和浩特市,1,6
SW,北猪屁鼻,2020/1/11 1:14,交易成功,84,0,湖北省,武汉市,1,5
SW,otobyo,2020/1/11 1:14,交易成功,64,0,上海,上海市,1,10
SW,sleuk1,2020/1/11 1:14,交易成功,79,0,云南省,昆明市,1,5
SW,ndanf,2020/1/11 1:14,交易成功,82,0,福建省,泉州市,1,4
SW,人小破号都盗,2020/1/11 1:14,交易成功,150,0,湖北省,武汉市,1,4
SW,nleonstephenzhg,2020/1/11 1:14,交易成功,82,0,上海,上海市,1,10
SW,零随风a,2020/1/11 1:15,交易成功,75,0,福建省,三明市,6,5
SW,9zyygx006,2020/1/11 1:15,交易成功,233,0,山东省,泰安市,2,7
SW,ljalighp,2020/1/11 1:15,交易成功,79,0,上海,上海市,1,8
SW,1ycc_8,2020/1/11 1:15,交易成功,79,0,北京,北京市,1,1
SW,语歆,2020/1/11 1:15,交易成功,269,0,天津,天津市,2,7
SW,jnsb,2020/1/11 1:15,交易成功,79,0,山东省,威海市,1,5
SW,8songxiumin2,2020/1/11 1:15,交易成功,82,0,上海,上海市,6,12
SW,8hnldzh78,2020/1/11 1:15,交易成功,78,0,湖南省,娄底市,1,8
SW,1林筱筱1,2020/1/11 1:15,交易成功,79,0,广东省,汕头市,1,6
SW,ahong0,2020/1/11 1:15,交易成功,79,0,广东省,珠海市,1,7
SW,2claire895,2020/1/11 1:15,交易成功,82,0,辽宁省,锦州市,1,7
SW,1tb48176781,2020/1/11 1:15,交易成功,87,0,山西省,晋中市,1,2
SW,7tb77216,2020/1/11 1:15,交易成功,168,0,广西壮族自治区,柳州市,1,8
SW,0tb_88919,2020/1/11 1:15,交易成功,79,0,北京,北京市,1,9
SW,ynchu,2020/1/11 1:15,交易成功,82,0,江西省,南昌市,1,8
SW,默胡默,2020/1/11 1:15,交易成功,79,0,上海,上海市,1,2
SW,8周娴16,2020/1/11 1:15,交易成功,79,0,云南省,昭通市,1,8
SW,0路易28,2020/1/11 1:16,交易成功,79,0,辽宁省,沈阳市,1,10
SW,2芒果05,2020/1/11 1:16,交易成功,69,0,辽宁省,沈阳市,1,10
SW,海星空下湾,2020/1/11 1:16,交易成功,72,0,湖北省,武汉市,1,9
SW,ykellyleey,2020/1/11 1:16,交易成功,63,0,四川省,成都市,1,3
SW,1carol_198808,2020/1/11 1:16,交易成功,67,0,福建省,福州市,1,7
SW,田瑛田,2020/1/11 1:16,交易成功,74,0,内蒙古自治区,兴安盟,1,13
SW,2jadey1,2020/1/11 1:16,交易成功,197,0,河北省,邢台市,2,8
SW,oshiigo,2020/1/11 1:16,交易成功,63,0,上海,上海市,1,3
SW,公菁嘉工贸有司,2020/1/11 1:16,交易成功,82,0,上海,上海市,1,10
SW,wscch,2020/1/11 1:16,交易成功,82,0,四川省,成都市,1,8
SW,ysues,2020/1/11 1:16,交易成功,74,0,北京,北京市,1,2
SW,ifdel,2020/1/11 1:16,交易成功,75,0,浙江省,嘉兴市,1,1
SW,1黄晓琴2377606,2020/1/11 1:16,交易成功,30,0,广东省,深圳市,2,14
SW,5琴琴16,2020/1/11 1:16,交易成功,34,0,浙江省,杭州市,1,9
SW,hfristloveru,2020/1/11 1:16,交易成功,63,0,上海,上海市,1,8
SW,vweiyingf,2020/1/11 1:16,交易成功,79,0,广东省,广州市,1,4
SW,2熙彤八笔12,2020/1/11 1:16,交易成功,84,0,上海,上海市,1,7
SW,iwindneycn,2020/1/11 1:17,交易成功,52,0,湖北省,武汉市,1,8
SW,天佛头上使,2020/1/11 1:17,交易成功,79,0,宁夏回族自治区,银川市,1,8
SW,天赖赖才,2020/1/11 1:17,交易成功,65,0,福建省,福州市,1,9
SW,nclocke,2020/1/11 1:17,交易成功,159,0,广东省,广州市,2,5
SW,2mply9,2020/1/11 1:17,交易成功,69,0,江苏省,南通市,1,7
SW,ikye,2020/1/11 1:17,交易成功,64,0,上海,上海市,1,8
SW,0雪02,2020/1/11 1:17,交易成功,69,0,山西省,太原市,1,5
SW,lal_i,2020/1/11 1:17,交易成功,72,0,吉林省,长春市,1,4
SW,么qq熊,2020/1/11 1:17,交易成功,62,0,江苏省,常州市,1,3
SW,m俏妞mi,2020/1/11 1:17,交易成功,74,0,辽宁省,沈阳市,1,9
SW,kangel_ria,2020/1/11 1:17,交易成功,46,0,北京,北京市,2,5
SW,框妹,2020/1/11 1:17,交易成功,65,0,江苏省,南京市,1,7
SW,春刘春玉天,2020/1/11 1:17,交易成功,46,0,上海,上海市,2,5
SW,2sw2,2020/1/11 1:17,交易成功,63,0,广东省,广州市,1,1
SW,0sijia199214,2020/1/11 1:17,交易成功,75,0,浙江省,金华市,1,6
SW,eheroclor,2020/1/11 1:17,交易成功,135,0,上海,上海市,4,4
SW,小快乐猫,2020/1/11 1:17,交易成功,72,0,内蒙古自治区,呼和浩特市,1,2
SW,4tb481977,2020/1/11 1:17,交易成功,82,0,江苏省,南京市,1,6
SW,idextrapacic,2020/1/11 1:17,交易成功,173,0,广东省,东莞市,1,2
SW,樱舞子,2020/1/11 1:18,交易成功,79,0,浙江省,绍兴市,1,6
SW,宛宛,2020/1/11 1:18,交易成功,37,0,江苏省,南京市,3,4
SW,貨番石榴鋪,2020/1/11 1:18,交易成功,65,0,福建省,宁德市,1,4
SW,9tb57688219,2020/1/11 1:18,交易成功,39,0,湖南省,长沙市,2,6
SW,0xig87,2020/1/11 1:18,交易成功,119,0,广东省,广州市,1,7
SW,upreciouspprecis,2020/1/11 1:18,交易成功,72,0,辽宁省,沈阳市,1,8
SW,沐carri沐,2020/1/11 1:18,交易成功,60,0,广西壮族自治区,南宁市,1,8
SW,小hero悦,2020/1/11 1:18,交易成功,263,0,辽宁省,沈阳市,1,9
SW,ehuangchuann,2020/1/11 1:18,交易成功,112,0,河北省,秦皇岛市,1,5
SW,eyoin,2020/1/11 1:19,交易成功,79,0,北京,北京市,1,2
SW,5g2811312,2020/1/11 1:19,交易成功,79,0,福建省,福州市,1,5
SW,8vivian22,2020/1/11 1:19,交易成功,79,0,广东省,深圳市,1,6
SW,ks_snoa,2020/1/11 1:19,交易成功,79,0,四川省,凉山彝族自治州,1,7
SW,tcinajib,2020/1/11 1:19,交易成功,77,0,天津,天津市,1,4
SW,2vicky_2,2020/1/11 1:19,交易成功,79,0,上海,上海市,1,3
SW,坚思伟,2020/1/11 1:19,交易成功,79,0,广东省,广州市,1,6
SW,夜罗歌,2020/1/11 1:19,交易成功,214,0,江苏省,镇江市,1,10
SW,多钱多多and多,2020/1/11 1:19,交易成功,40,0,上海,上海市,4,10
SW,0tb408895,2020/1/11 1:19,交易成功,31,0,广东省,广州市,1,7
SW,0nicole320,2020/1/11 1:19,交易成功,245,0,上海,上海市,1,10
SW,icybae,2020/1/11 1:19,交易成功,74,0,广东省,广州市,1,6
SW,小隐兔,2020/1/11 1:19,交易成功,64,0,广东省,潮州市,1,1
SW,无周叶敌,2020/1/11 1:19,交易成功,171,0,内蒙古自治区,呼和浩特市,1,5
SW,5chj8,2020/1/11 1:20,交易成功,65,0,浙江省,温州市,1,5
SW,3mika61,2020/1/11 1:20,交易成功,135,0,上海,上海市,1,1
SW,列猫,2020/1/11 1:20,交易成功,72,0,陕西省,西安市,1,9
SW,3boboy5,2020/1/11 1:20,交易成功,63,0,广东省,深圳市,1,7
SW,smi驴,2020/1/11 1:20,交易成功,82,0,福建省,福州市,1,5
SW,影静,2020/1/11 1:20,交易成功,154,0,浙江省,舟山市,2,11
SW,1godkid52014,2020/1/11 1:20,交易成功,69,0,上海,上海市,1,8
SW,8lpl4681392,2020/1/11 1:20,交易成功,72,0,北京,北京市,1,7
SW,笑泫然0,2020/1/11 1:20,交易成功,75,0,安徽省,合肥市,1,8
SW,tkeluoketu,2020/1/11 1:20,交易成功,79,0,上海,上海市,1,7
SW,8tb20794818,2020/1/11 1:20,交易成功,63,0,广东省,深圳市,1,3
SW,ehumm,2020/1/11 1:20,交易成功,72,0,福建省,厦门市,1,3
SW,i2014r,2020/1/11 1:20,交易成功,57,0,江西省,赣州市,4,7
SW,minvollerbluetekornble,2020/1/11 1:20,交易成功,82,0,内蒙古自治区,赤峰市,1,1
SW,逸游影,2020/1/11 1:20,交易成功,64,0,福建省,福州市,1,4
SW,e陨怿n,2020/1/11 1:20,交易成功,79,0,上海,上海市,1,4
SW,3evapan0,2020/1/11 1:21,交易成功,75,0,上海,上海市,1,11
SW,_serendipith,2020/1/11 1:21,交易成功,123,0,甘肃省,兰州市,2,9
SW,6agnesle6,2020/1/11 1:21,交易成功,31,0,广东省,广州市,1,6
SW,aouyangwenyn,2020/1/11 1:21,交易成功,72,0,上海,上海市,1,4
SW,bwangjinglio,2020/1/11 1:21,交易成功,79,0,北京,北京市,1,5
SW,0sj1988,2020/1/11 1:21,交易成功,83,0,北京,北京市,1,7
SW,3xuguangyao5,2020/1/11 1:21,交易成功,200,0,安徽省,合肥市,2,8
SW,琪云琪,2020/1/11 1:21,交易成功,72,0,吉林省,白山市,1,7
SW,2wxa0,2020/1/11 1:21,交易成功,82,0,上海,上海市,1,2
SW,啵阿塔,2020/1/11 1:21,交易成功,85,0,广东省,广州市,1,3
SW,z哆来z,2020/1/11 1:21,交易成功,84,0,辽宁省,沈阳市,1,6
SW,花花狐猫,2020/1/11 1:21,交易成功,249,0,湖北省,武汉市,1,11
SW,9tb08323219,2020/1/11 1:22,交易成功,82,0,上海,上海市,1,4
SW,osophiacw,2020/1/11 1:22,交易成功,74,0,广东省,广州市,1,8
SW,7stellache7,2020/1/11 1:22,交易成功,79,0,广东省,深圳市,1,5
SW,2大炮炮3,2020/1/11 1:22,交易成功,128,0,广东省,深圳市,3,11
SW,2shilly3,2020/1/11 1:22,交易成功,75,0,浙江省,绍兴市,1,7
SW,s_133346,2020/1/11 1:22,交易成功,252,0,北京,北京市,2,4
SW,7tb_21533,2020/1/11 1:22,交易成功,84,0,天津,天津市,1,3
SW,o還是喜歡u,2020/1/11 1:22,交易成功,34,0,上海,上海市,1,9
SW,凝漪,2020/1/11 1:22,交易成功,60,0,四川省,成都市,1,10
SW,不嘟乖,2020/1/11 1:22,交易成功,72,0,山东省,莱芜市,1,4
SW,afanyingco,2020/1/11 1:22,交易成功,64,0,北京,北京市,1,6
SW,饺大大的白子,2020/1/11 1:22,交易成功,57,0,广东省,广州市,3,4
SW,7乐了哈123458,2020/1/11 1:23,交易成功,255,0,吉林省,吉林市,1,6
SW,0cocowen08,2020/1/11 1:23,交易成功,239,0,广东省,深圳市,1,8
SW,0songjia40,2020/1/11 1:23,交易成功,63,0,福建省,福州市,1,7
SW,1gg9308,2020/1/11 1:23,交易成功,73,0,浙江省,宁波市,1,6
SW,昧浅语,2020/1/11 1:23,交易成功,42,0,安徽省,合肥市,3,1
SW,2tb3998,2020/1/11 1:23,交易成功,74,0,广东省,广州市,1,7
SW,njunjun_yvoe,2020/1/11 1:23,交易成功,82,0,江苏省,常州市,1,9
SW,rbabycoll,2020/1/11 1:23,交易成功,79,0,天津,天津市,1,6
SW,1xpan9,2020/1/11 1:23,交易成功,72,0,广东省,深圳市,1,4
SW,nfiona_fangfg,2020/1/11 1:23,交易成功,63,0,上海,上海市,1,1
SW,2沉伦太美0,2020/1/11 1:23,交易成功,202,0,重庆,重庆市,1,7
SW,1liuyiyan_9,2020/1/11 1:23,交易成功,69,0,福建省,福州市,1,7
SW,o嘉嘉dao,2020/1/11 1:23,交易成功,66,0,湖南省,长沙市,1,4
SW,0dingding01,2020/1/11 1:23,交易成功,79,0,上海,上海市,1,10
SW,0瑾瑾1,2020/1/11 1:23,交易成功,79,0,上海,上海市,1,1
SW,9claire11,2020/1/11 1:23,交易成功,79,0,上海,上海市,1,8
SW,1menmen_3560549,2020/1/11 1:23,交易成功,84,0,江苏省,南京市,1,3
SW,1catxzz1,2020/1/11 1:23,交易成功,66,0,广东省,佛山市,1,6
SW,9djbaobao_13,2020/1/11 1:23,交易成功,82,0,上海,上海市,1,9
SW,西大圣宫,2020/1/11 1:23,交易成功,152,0,河北省,石家庄市,1,2
SW,ksakuy,2020/1/11 1:24,交易成功,63,0,贵州省,贵阳市,1,6
SW,rvela,2020/1/11 1:24,交易成功,82,0,江苏省,徐州市,1,8
SW,1willie_04,2020/1/11 1:24,交易成功,34,0,上海,上海市,1,6
SW,鱼爱哭鬼座,2020/1/11 1:24,交易成功,67,0,江苏省,苏州市,1,3
SW,青太阳草,2020/1/11 1:24,交易成功,34,0,上海,上海市,1,8
SW,精赤灵,2020/1/11 1:24,交易成功,79,0,上海,上海市,1,9
SW,1huangming04,2020/1/11 1:24,交易成功,79,0,福建省,三明市,1,4
SW,2冯先生9606,2020/1/11 1:24,交易成功,84,0,江苏省,苏州市,1,5
