order_id,user_id,price,platform,payment_provider,create_time,pay_time
1043,103996457,248,ios,applepay,2020/7/22 20:25,2020/7/22 20:26
1044,106623478,68,ios,applepay,2019/11/3 9:55,2020/4/1 12:04
1045,106623478,25,ios,applepay,2020/6/26 23:55,2020/6/26 23:56
1047,73168553,25,ios,applepay,2020/1/29 20:35,2020/4/1 12:05
1050,13149267,248,ios,applepay,2020/3/16 9:19,2020/4/1 12:06
1051,94804393,248,android,alipay,2019/11/5 15:21,2019/11/5 15:22
1053,106130244,248,ios,applepay,2019/10/8 20:48,2020/4/1 12:04
1058,61688329,68,ios,applepay,2019/12/6 11:47,2020/4/1 12:04
1060,101595217,25,ios,applepay,2019/8/29 19:15,2020/4/1 12:03
1062,77912064,248,ios,applepay,2019/9/25 19:28,2020/4/1 12:04
1063,105623513,25,ios,applepay,2020/1/18 22:15,2020/4/1 12:05
1065,65859562,248,android,wxpay,2019/10/21 7:27,2019/10/21 7:28
1067,69965213,248,ios,applepay,2020/3/22 11:07,2020/4/1 12:06
1068,49996234,248,ios,applepay,2020/2/29 5:08,2020/4/1 12:06
1069,56540055,248,ios,applepay,2020/5/15 10:16,2020/5/15 10:17
1071,18438281,68,android,alipay,2019/12/25 9:16,2019/12/25 9:17
1077,112801,25,ios,applepay,2019/12/29 10:32,2020/4/1 12:05
1078,91148287,25,ios,applepay,2019/10/1 21:22,2020/4/1 12:04
1079,89171149,68,ios,applepay,2019/9/21 23:01,2020/4/1 12:03
1086,64696455,248,ios,applepay,2020/3/17 22:54,2020/4/7 14:55
1088,106920670,68,ios,applepay,2019/10/22 21:20,2020/4/1 12:04
1089,61953170,248,android,wxpay,2020/6/9 6:15,2020/6/9 6:16
1090,13565966,68,android,wxpay,2019/9/11 7:35,2019/9/11 7:36
1095,76565915,248,ios,applepay,2019/8/17 7:16,2020/4/1 12:03
1099,81556642,25,android,wxpay,2019/12/7 20:14,2019/12/7 20:15
1100,81556642,68,android,wxpay,2020/3/11 9:03,2020/3/11 9:04
1102,14049779,248,ios,applepay,2020/6/20 0:03,2020/6/20 0:04
1104,20070181,248,ios,applepay,2020/2/9 20:36,2020/4/1 12:05
1106,80254736,248,android,wxpay,2020/1/18 8:52,2020/1/18 8:53
1107,12989742,25,ios,applepay,2020/1/2 12:20,2020/4/1 12:05
1108,80688416,25,ios,applepay,2020/2/12 13:26,2020/4/1 12:05
1112,39035460,248,ios,applepay,2020/6/11 6:17,2020/6/11 6:18
1114,25711762,25,ios,applepay,2019/10/11 13:24,2019/10/11 14:15
1116,58321577,25,ios,applepay,2019/9/10 16:32,2020/4/1 12:03
1117,58321577,248,ios,applepay,2020/2/4 17:43,2020/4/1 12:05
1119,108429958,248,ios,applepay,2020/1/22 22:58,2020/4/1 12:05
1120,101831000,25,ios,applepay,2019/9/13 10:13,2020/4/1 12:03
1121,101831000,248,ios,applepay,2019/12/19 9:40,2020/4/1 12:05
1123,48397989,25,ios,applepay,2019/10/25 21:19,2020/4/1 12:04
1125,48368691,248,ios,applepay,2020/2/7 12:04,2020/4/1 12:05
1130,28014629,248,ios,applepay,2020/5/18 18:26,2020/5/18 18:27
1134,74683096,25,ios,applepay,2019/11/26 13:16,2020/4/1 12:04
1135,65531439,248,ios,applepay,2020/6/30 0:02,2020/6/30 0:03
1140,59356264,25,android,wxpay,2020/6/1 21:46,2020/6/1 21:47
1141,105247757,25,android,wxpay,2019/9/5 22:26,2019/9/5 22:27
1144,55948688,25,android,wxpay,2020/4/17 19:05,2020/4/17 19:06
1148,107980694,68,ios,applepay,2019/10/24 6:17,2020/4/1 12:04
1149,25975031,248,android,alipay,2019/9/6 16:58,2019/9/6 16:59
1158,45672291,248,ios,applepay,2020/1/5 10:15,2020/4/1 12:05
1162,85724960,25,ios,applepay,2020/2/9 22:47,2020/4/1 12:05
1163,38363133,68,ios,applepay,2019/12/5 22:22,2020/4/1 12:04
1168,73015819,25,android,wxpay,2020/1/30 7:29,2020/1/30 7:30
1169,33889249,68,ios,applepay,2019/9/25 6:39,2020/4/1 12:04
1171,84330205,248,android,wxpay,2019/12/18 9:25,2019/12/18 9:26
1174,27954151,25,ios,applepay,2019/8/27 21:19,2020/4/1 12:03
1175,69248570,248,ios,applepay,2019/9/23 7:04,2020/4/1 12:04
1180,35156868,68,ios,applepay,2019/9/16 10:34,2020/4/1 12:03
1181,35156868,68,ios,applepay,2020/3/22 21:29,2020/4/1 12:06
1182,28931219,25,ios,applepay,2019/11/24 10:16,2020/4/1 12:04
1183,28931219,248,ios,applepay,2020/5/7 21:55,2020/5/7 21:56
1188,68171445,248,ios,applepay,2019/9/22 9:35,2020/4/1 12:04
1189,75311713,248,android,wxpay,2019/11/27 13:19,2019/11/27 13:20
1192,57175268,248,ios,applepay,2019/10/16 9:55,2020/4/1 12:04
1194,13329789,25,ios,applepay,2019/10/17 9:35,2020/4/1 12:04
1197,95859334,68,android,wxpay,2020/3/16 21:50,2020/3/16 21:51
1198,22688933,25,ios,applepay,2019/10/4 9:33,2020/4/1 12:04
1199,39820465,248,android,wxpay,2020/1/14 9:56,2020/1/14 9:57
1200,18796021,68,ios,applepay,2019/9/12 0:26,2020/4/1 12:03
1201,18796021,68,ios,applepay,2020/5/24 15:31,2020/5/24 15:32
1202,62820285,25,android,wxpay,2019/9/10 21:46,2019/9/10 21:47
1204,51950856,248,ios,applepay,2019/10/30 6:44,2020/4/1 12:04
1206,99666015,68,android,wxpay,2019/11/9 6:12,2019/11/9 6:13
1212,81933699,248,ios,applepay,2019/10/22 12:49,2020/4/1 12:04
1213,37408278,248,ios,applepay,2020/6/10 21:26,2020/6/10 21:27
1214,46045151,25,ios,applepay,2019/9/16 8:46,2020/4/1 12:03
1215,46045151,68,ios,applepay,2020/2/3 15:11,2020/4/1 12:05
1216,69587479,248,ios,applepay,2019/8/25 22:02,2020/4/1 12:03
1221,105217334,248,ios,applepay,2019/9/10 18:49,2020/4/1 12:03
1226,50913884,25,ios,applepay,2019/9/14 21:24,2020/4/1 12:03
1228,45742376,68,android,alipay,2019/11/23 13:51,2019/11/23 13:52
1230,107688969,68,android,wxpay,2019/9/14 22:00,2019/9/14 22:02
1231,104385502,248,ios,applepay,2019/10/22 21:30,2020/4/1 12:04
1243,71809568,25,ios,applepay,2019/8/8 21:47,2020/4/1 12:03
1244,83904574,25,ios,applepay,2019/10/18 22:47,2020/4/1 12:04
1246,56999962,248,ios,applepay,2020/5/6 21:51,2020/5/6 21:52
1247,101622849,248,ios,applepay,2019/11/4 7:50,2020/4/1 12:04
1254,84123914,248,ios,applepay,2019/10/17 22:35,2020/4/1 12:04
1255,54418628,248,android,wxpay,2019/8/16 20:20,2019/8/16 20:21
1256,105561946,25,ios,applepay,2019/12/19 23:08,2020/4/1 12:05
1257,108175784,25,android,wxpay,2019/12/20 10:21,2019/12/20 10:22
1262,91757613,25,ios,applepay,2019/11/21 20:20,2019/11/21 20:45
1263,91757613,68,ios,applepay,2020/3/16 11:29,2020/3/16 12:04
1268,84166655,248,ios,applepay,2019/11/25 7:56,2020/4/1 12:04
1271,95416699,248,ios,applepay,2020/4/7 23:52,2020/4/7 23:53
1272,84282524,68,ios,applepay,2020/3/16 13:13,2020/4/1 12:06
1279,71282124,248,ios,applepay,2019/9/16 13:31,2020/4/1 12:03
1280,88481414,25,ios,applepay,2020/6/25 8:21,2020/6/25 8:22
1281,62605348,68,ios,applepay,2019/8/22 21:40,2019/8/23 13:10
1286,27591417,248,ios,applepay,2020/6/7 23:59,2020/6/8 0:00
1292,81931475,248,ios,applepay,2019/9/8 7:33,2020/4/1 12:03
1297,94418858,25,ios,applepay,2019/8/2 7:06,2020/4/1 12:03
1298,94418858,248,ios,applepay,2019/10/30 6:50,2020/4/1 12:04
1299,63330119,25,ios,applepay,2019/9/18 10:07,2020/4/1 12:03
1303,89515983,25,ios,applepay,2019/12/20 10:35,2020/4/1 12:05
1305,104515257,248,ios,applepay,2019/8/26 13:19,2020/4/1 12:03
1313,23512592,248,android,wxpay,2020/7/20 8:40,2020/7/20 8:41
1315,40067260,248,android,wxpay,2019/10/2 17:29,2019/10/2 17:31
1320,40834632,25,android,wxpay,2019/9/23 7:46,2019/9/23 7:47
1321,61365538,248,ios,applepay,2020/6/16 19:47,2020/6/16 19:49
1326,108543282,68,ios,applepay,2019/9/14 9:52,2020/4/1 12:03
1329,97536025,25,android,wxpay,2020/1/3 21:03,2020/1/3 21:04
1330,20105330,248,ios,applepay,2019/10/21 8:21,2020/4/1 12:04
1334,99097640,25,ios,applepay,2020/2/15 0:05,2020/4/1 12:05
1336,108285162,248,android,wxpay,2020/6/22 23:11,2020/6/22 23:12
1337,53902469,25,android,wxpay,2020/7/7 1:51,2020/7/7 1:52
1346,72291755,68,ios,applepay,2020/1/9 16:07,2020/4/1 12:05
1347,71692577,25,ios,applepay,2019/9/9 8:54,2020/4/1 12:03
1348,98015379,248,android,wxpay,2020/7/22 11:54,2020/7/22 11:55
1350,66093621,25,ios,applepay,2019/9/3 6:47,2020/4/1 12:03
1351,66093621,68,ios,applepay,2020/1/8 0:20,2020/4/1 12:05
1352,108288383,68,ios,applepay,2019/10/21 9:16,2020/4/1 12:04
1353,96717430,68,ios,applepay,2019/8/12 19:48,2019/8/13 13:23
1354,96717430,248,ios,applepay,2020/2/17 20:28,2020/2/18 13:15
1357,92965504,248,ios,applepay,2020/7/10 8:22,2020/7/10 8:25
1361,108382766,68,android,wxpay,2020/1/27 19:12,2020/1/27 19:13
1362,31661617,248,ios,applepay,2019/9/30 10:28,2020/4/1 12:04
1364,19014727,68,ios,applepay,2020/6/19 10:12,2020/6/19 10:13
1366,20585405,25,android,wxpay,2019/11/1 8:41,2019/11/1 8:42
1370,102047201,25,ios,applepay,2020/1/11 13:53,2020/4/1 12:05
1372,84098476,248,android,wxpay,2019/9/17 22:17,2019/9/17 22:18
1373,33704532,25,android,wxpay,2020/2/11 21:54,2020/2/11 21:55
1374,91933296,68,android,wxpay,2020/3/6 7:36,2020/3/6 7:37
1377,59537117,248,android,alipay,2019/12/12 19:56,2019/12/12 19:57
1380,106281629,248,android,wxpay,2019/12/26 16:11,2019/12/26 16:12
1386,76914428,248,android,alipay,2019/12/22 5:12,2019/12/22 5:13
1388,72323193,68,ios,applepay,2019/10/11 0:46,2020/4/1 12:04
1389,16341923,248,ios,applepay,2019/8/27 8:10,2020/4/1 12:03
1391,16845787,248,ios,applepay,2019/11/3 7:25,2020/4/1 12:04
1392,86347785,248,ios,applepay,2020/6/13 12:24,2020/6/13 12:25
1393,95956618,25,ios,applepay,2019/9/28 21:49,2020/4/1 12:04
1397,23557854,25,android,wxpay,2019/10/21 8:46,2019/10/21 8:47
1398,15852719,25,android,wxpay,2020/3/6 8:14,2020/3/6 8:15
1399,91092829,25,ios,applepay,2019/10/4 14:57,2020/4/1 12:04
1400,76669380,248,android,wxpay,2019/10/4 8:47,2019/10/4 8:48
1402,61103005,25,ios,applepay,2020/2/13 23:45,2020/4/1 12:05
1403,19654412,25,ios,applepay,2019/10/4 7:18,2020/4/1 12:04
1404,19654412,25,ios,applepay,2020/1/5 14:52,2020/4/1 12:05
1406,64013349,25,android,alipay,2020/1/30 9:56,2020/1/30 9:57
1410,67311746,68,ios,applepay,2019/12/7 19:37,2020/4/1 12:05
1414,13429861,25,ios,applepay,2019/8/1 11:47,2020/4/1 12:03
1416,23784421,25,android,wxpay,2019/12/12 22:51,2019/12/12 22:52
1417,55893388,25,ios,applepay,2019/9/25 12:28,2020/4/1 12:04
1418,91445633,248,ios,applepay,2020/3/2 10:10,2020/4/1 12:06
1419,12866465,248,ios,applepay,2020/1/20 9:40,2020/4/1 12:05
1421,99936108,25,ios,applepay,2019/8/30 14:12,2020/4/1 12:03
1423,74192663,68,ios,applepay,2019/11/27 0:20,2020/4/1 12:04
1429,97000274,248,android,wxpay,2019/8/1 17:50,2019/8/1 17:51
1431,71836420,248,ios,applepay,2019/11/25 15:03,2020/4/1 12:04
1433,33384622,248,android,wxpay,2020/2/13 21:31,2020/2/13 21:32
1435,59277344,25,ios,applepay,2020/3/2 22:48,2020/4/1 12:06
1436,105804878,25,android,wxpay,2019/8/20 23:00,2019/8/20 23:01
1438,106710839,248,android,wxpay,2019/12/16 22:01,2019/12/16 22:02
1441,52697098,248,ios,applepay,2020/6/27 10:51,2020/6/27 10:52
1444,104100727,25,android,wxpay,2019/12/11 16:13,2019/12/11 16:14
1448,16747435,25,ios,applepay,2019/9/21 17:13,2020/4/1 12:03
1449,16747435,25,ios,applepay,2020/1/8 22:00,2020/4/1 12:05
1450,16747435,68,ios,applepay,2020/3/23 16:48,2020/4/1 12:06
1451,34088114,25,ios,applepay,2019/10/2 16:48,2020/4/1 12:04
1452,34088114,25,ios,applepay,2019/12/31 14:29,2020/4/1 12:05
1457,108502498,248,android,wxpay,2019/9/18 11:48,2019/9/18 11:49
1459,84155350,25,android,alipay,2020/2/19 1:08,2020/2/19 1:09
1461,90203395,68,android,wxpay,2019/9/25 7:47,2019/9/25 7:48
1467,104795183,68,android,wxpay,2020/7/2 9:30,2020/7/2 9:31
1470,55436300,248,ios,applepay,2019/11/4 8:12,2020/4/1 12:04
1474,82457988,248,ios,applepay,2019/12/21 8:12,2020/4/1 12:05
1479,40761209,248,ios,applepay,2020/2/5 23:38,2020/4/1 12:05
1485,82236268,25,ios,wxpay,2020/5/19 21:19,2020/5/19 21:20
1486,53379006,248,ios,applepay,2019/12/19 9:10,2020/4/1 12:05
1489,44011025,248,ios,applepay,2020/7/15 23:41,2020/7/15 23:42
1496,31609082,68,android,alipay,2019/9/16 8:48,2019/9/16 8:49
1505,90468748,248,android,wxpay,2019/11/17 12:02,2019/11/17 12:03
1510,9924472,25,android,wxpay,2019/10/6 16:22,2019/10/6 16:23
1513,105837390,248,android,wxpay,2019/11/17 6:00,2019/11/17 6:01
1516,78315756,248,android,wxpay,2020/1/19 9:54,2020/1/19 9:55
1517,73772582,25,ios,applepay,2019/11/21 10:38,2020/4/1 12:04
1520,57824724,25,ios,applepay,2019/9/18 16:19,2020/4/1 12:03
1522,63766004,68,ios,applepay,2019/12/29 21:59,2020/4/1 12:05
1523,86868123,25,ios,applepay,2020/6/21 18:24,2020/6/21 18:25
1537,20830854,25,ios,applepay,2019/12/17 21:57,2020/4/1 12:05
1538,69834493,68,ios,applepay,2019/10/26 10:02,2020/4/1 12:04
1540,77265780,25,ios,applepay,2020/4/30 17:02,2020/4/30 17:03
1542,71022382,248,ios,applepay,2019/9/19 3:26,2020/4/1 12:03
1543,71203101,248,android,wxpay,2019/9/7 0:38,2019/9/7 0:39
1544,34392825,248,android,wxpay,2020/7/31 20:19,2020/7/31 20:20
1545,77438820,248,ios,applepay,2020/2/4 8:43,2020/4/1 12:05
1546,91800413,25,ios,applepay,2020/2/14 21:12,2020/4/1 12:05
1548,75801600,248,ios,applepay,2019/11/20 7:52,2020/4/1 12:04
1549,30859112,248,android,wxpay,2020/6/18 7:34,2020/6/18 7:35
1550,107050754,248,ios,applepay,2019/12/8 21:59,2020/4/1 12:05
1551,18245678,248,ios,applepay,2019/8/21 13:14,2020/4/1 12:03
1552,57052219,25,ios,applepay,2019/9/19 7:23,2020/4/1 12:03
1553,108676328,25,android,wxpay,2019/9/1 16:47,2019/9/1 16:48
1554,100515384,25,android,alipay,2020/4/24 18:25,2020/4/24 18:26
1555,90936536,248,ios,applepay,2019/9/22 12:33,2020/4/1 12:04
1556,63759803,248,ios,applepay,2020/6/27 19:37,2020/6/27 19:38
1557,40177694,25,android,wxpay,2019/12/14 10:18,2019/12/14 10:19
1568,94261821,25,android,alipay,2020/2/21 13:09,2020/2/21 13:10
1571,15234056,248,ios,applepay,2019/9/13 22:26,2020/4/1 12:03
1574,102494696,68,ios,applepay,2019/12/12 16:28,2020/4/1 12:05
1575,33335844,25,ios,applepay,2019/11/18 0:06,2020/4/1 12:04
1586,105723418,248,ios,applepay,2020/3/17 10:18,2020/4/1 12:06
1590,102509216,25,ios,applepay,2019/8/3 8:47,2020/4/1 12:03
1592,28764245,25,ios,applepay,2020/2/5 11:31,2020/4/1 12:05
1594,65913501,25,ios,applepay,2019/9/20 17:59,2020/4/1 12:03
1595,108733481,25,ios,applepay,2020/4/10 14:51,2020/4/10 14:52
1601,34790940,248,ios,applepay,2020/1/29 21:22,2020/4/1 12:05
1603,61895274,68,ios,applepay,2019/10/23 22:48,2020/4/1 12:04
1604,26847406,25,android,wxpay,2019/10/12 10:43,2019/10/12 10:44
1610,16137425,248,ios,applepay,2019/10/15 19:52,2020/4/1 12:04
1611,87987828,25,android,wxpay,2019/11/21 18:04,2019/11/21 18:05
1614,108729052,248,android,wxpay,2019/9/19 22:20,2019/9/19 22:21
1618,77048627,248,android,wxpay,2019/12/7 11:29,2019/12/7 11:30
1621,14417375,248,android,wxpay,2020/2/10 23:07,2020/2/10 23:08
1622,11557278,25,ios,applepay,2020/1/29 12:20,2020/4/1 12:05
1623,75216371,68,android,wxpay,2020/2/26 9:04,2020/2/26 9:05
1625,44309948,248,android,wxpay,2020/6/22 18:37,2020/6/22 18:38
1630,20708624,25,android,wxpay,2020/3/28 18:17,2020/3/28 18:18
1637,22865153,248,ios,applepay,2019/9/21 11:26,2020/4/1 12:03
1640,89219321,248,android,wxpay,2020/6/17 21:36,2020/6/17 21:37
1643,79560987,25,android,wxpay,2020/5/12 17:28,2020/5/12 17:29
1647,108466128,68,ios,applepay,2019/9/25 8:40,2020/4/1 12:04
1648,9959411,248,ios,applepay,2020/6/18 12:42,2020/6/18 12:43
1650,61691089,25,ios,applepay,2019/8/28 10:23,2020/4/1 12:03
1651,61691089,25,ios,applepay,2020/3/12 19:48,2020/4/1 12:06
1653,105250396,25,android,wxpay,2020/2/9 7:11,2020/2/9 7:12
1654,105250396,25,android,wxpay,2020/5/9 5:10,2020/5/9 5:11
1655,82930694,248,ios,applepay,2019/9/1 19:02,2020/4/1 12:03
1656,80574735,248,ios,applepay,2019/9/23 11:35,2020/4/1 12:04
1657,54306887,248,ios,applepay,2020/6/18 8:22,2020/6/18 8:23
1660,13492219,25,android,alipay,2020/5/16 14:06,2020/5/16 14:07
1661,78569952,248,ios,applepay,2020/2/27 16:23,2020/2/27 16:24
1663,105868889,25,ios,applepay,2019/10/3 23:41,2020/4/1 12:04
1664,105868889,25,ios,applepay,2020/2/7 20:23,2020/4/1 12:05
1665,105868889,248,ios,applepay,2020/5/7 23:33,2020/5/7 23:43
1669,31193859,25,ios,applepay,2019/8/1 15:47,2020/4/1 12:03
1672,96516959,25,ios,applepay,2019/9/18 19:33,2020/4/1 12:03
1674,65075229,248,ios,applepay,2019/9/20 7:58,2020/4/1 12:03
1675,93698970,25,ios,applepay,2019/9/18 19:24,2020/4/1 12:03
1676,93698970,25,ios,applepay,2020/3/23 18:05,2020/4/1 12:06
1678,81200351,248,ios,applepay,2019/8/1 21:18,2019/8/1 21:38
1679,108768656,248,ios,applepay,2019/9/26 7:29,2020/4/1 12:04
1681,19829209,248,ios,applepay,2020/7/29 15:14,2020/7/29 15:15
1683,105855128,25,ios,applepay,2019/10/9 16:08,2020/4/1 12:04
1684,108864834,248,android,alipay,2019/12/25 23:51,2019/12/25 23:52
1685,48201257,248,ios,applepay,2019/8/30 23:07,2020/4/1 12:03
1687,15354961,25,ios,applepay,2020/6/22 7:59,2020/6/22 8:00
1689,10838319,248,android,wxpay,2020/3/23 8:40,2020/3/23 8:41
1693,108752903,25,android,wxpay,2020/2/6 22:07,2020/2/6 22:08
1695,15872663,25,ios,applepay,2019/8/26 18:59,2020/4/1 12:03
1698,55999067,248,ios,applepay,2019/10/9 15:46,2020/4/1 12:04
1699,104998391,25,ios,applepay,2019/9/25 20:02,2020/4/1 12:04
1700,104998391,25,ios,applepay,2020/1/8 16:52,2020/4/1 12:05
1705,57834294,248,ios,applepay,2019/10/16 22:56,2019/10/17 10:00
1707,71180229,248,ios,applepay,2020/6/19 12:58,2020/6/19 12:59
1710,11456718,25,ios,applepay,2019/9/4 18:20,2020/4/1 12:03
1711,11456718,25,ios,applepay,2020/1/10 6:54,2020/4/1 12:05
1712,11456718,68,ios,applepay,2020/5/1 0:28,2020/5/1 0:29
1713,108862906,25,ios,applepay,2019/12/18 3:08,2020/4/1 12:05
1714,108862906,25,ios,applepay,2020/3/17 22:47,2020/4/1 12:06
1715,52693157,25,android,wxpay,2019/9/5 23:23,2019/9/5 23:24
1717,23047620,248,android,wxpay,2020/3/1 10:24,2020/3/1 10:25
1718,84430069,248,ios,applepay,2020/2/18 15:49,2020/4/1 12:05
1726,106940196,68,ios,applepay,2019/9/25 7:46,2020/4/1 12:04
1727,106940196,25,ios,applepay,2020/7/4 8:45,2020/7/4 8:46
1728,74869650,248,ios,applepay,2019/9/29 22:40,2020/4/1 12:04
1729,44501402,248,ios,applepay,2019/9/18 10:09,2020/4/1 12:03
1730,56413896,248,ios,applepay,2020/5/25 12:35,2020/5/25 15:02
1731,39976524,25,ios,applepay,2019/9/24 12:56,2020/4/1 12:04
1732,91510528,68,ios,applepay,2019/9/15 23:53,2020/4/1 12:03
1735,78716742,248,android,alipay,2020/7/1 22:07,2020/7/1 22:08
1739,80266833,68,android,alipay,2019/12/24 1:02,2019/12/24 1:05
1743,108946368,25,ios,applepay,2020/6/14 21:21,2020/6/14 21:22
1746,36432429,68,ios,applepay,2019/9/20 16:07,2020/4/1 12:03
1747,73684234,25,ios,applepay,2019/12/16 8:16,2020/4/1 12:05
1750,106607480,25,ios,applepay,2020/1/6 15:39,2020/4/1 12:05
1751,108920958,248,ios,applepay,2019/12/25 13:46,2020/4/1 12:05
1752,108754394,248,android,wxpay,2020/7/6 20:22,2020/7/6 20:23
1753,30978661,25,android,alipay,2020/2/26 11:11,2020/2/26 11:12
1754,108557201,25,ios,applepay,2019/8/27 10:08,2020/4/1 12:03
1755,98517164,248,android,wxpay,2020/1/24 16:51,2020/1/24 16:52
1757,53205731,25,ios,applepay,2020/1/30 19:51,2020/4/1 12:05
1758,92964590,25,android,alipay,2019/12/14 14:50,2019/12/14 14:51
1763,92649190,68,ios,applepay,2019/11/16 8:05,2020/4/1 12:04
1765,108348639,248,ios,applepay,2020/4/28 22:03,2020/4/30 16:13
1766,82469524,68,android,wxpay,2020/5/6 0:21,2020/5/6 0:22
1767,29756266,248,ios,applepay,2019/12/19 9:20,2020/4/1 12:05
1769,90304330,25,ios,wxpay,2019/11/13 14:06,2019/11/13 14:07
1770,90304330,248,ios,wxpay,2020/3/17 14:25,2020/3/17 14:26
1772,86053625,68,android,alipay,2019/10/24 8:49,2019/10/24 8:50
1777,53477244,248,android,alipay,2020/7/11 9:59,2020/7/11 10:00
1778,53477244,25,android,wxpay,2020/3/25 11:12,2020/3/25 11:13
1780,55221865,248,ios,applepay,2019/8/26 23:28,2020/4/1 12:03
1785,108574681,248,android,wxpay,2020/1/4 23:06,2020/1/4 23:07
1786,58818634,25,ios,applepay,2019/10/22 7:44,2020/4/1 12:04
1788,109034358,248,ios,applepay,2019/11/11 23:14,2020/4/1 12:04
1789,101378780,68,android,alipay,2019/9/9 20:49,2019/9/9 20:50
1792,109016905,25,android,wxpay,2019/12/31 11:14,2019/12/31 11:15
1793,54910385,25,ios,applepay,2020/4/7 20:29,2020/4/7 20:30
1795,57894159,248,ios,applepay,2019/8/21 0:28,2020/4/1 12:03
1798,19509262,25,ios,applepay,2019/10/23 22:05,2020/4/1 12:04
1799,108558463,25,ios,applepay,2019/8/28 13:52,2020/4/1 12:03
1801,18676327,25,ios,applepay,2019/11/14 10:19,2020/4/1 12:04
1802,18676327,25,ios,applepay,2020/2/28 19:48,2020/2/28 19:49
1803,108916524,25,android,wxpay,2020/1/28 22:00,2020/1/28 22:01
1806,68343394,25,ios,applepay,2019/8/27 16:08,2020/4/1 12:03
1807,108948456,25,ios,applepay,2019/12/23 8:44,2020/4/1 12:05
1808,100403452,248,ios,applepay,2019/9/8 10:42,2020/4/1 12:03
1813,21068872,68,android,wxpay,2019/11/13 22:34,2019/11/13 22:35
1816,97573954,68,ios,applepay,2019/9/22 20:58,2020/4/1 12:04
1817,97573954,68,ios,applepay,2020/3/24 22:44,2020/4/1 12:06
1818,83532153,68,android,wxpay,2019/9/9 22:17,2019/9/9 22:18
1819,80952169,25,android,wxpay,2019/10/2 7:23,2019/10/2 7:24
1821,72517838,25,android,wxpay,2019/10/19 17:18,2019/10/19 17:19
1822,61067141,25,ios,applepay,2019/11/17 21:06,2020/4/1 12:04
1823,61067141,248,ios,applepay,2020/3/29 0:49,2020/4/1 12:06
1824,97449347,248,android,wxpay,2020/7/13 22:48,2020/7/13 22:49
1825,108446137,25,ios,applepay,2019/9/19 17:59,2020/4/1 12:03
1826,80629700,25,android,alipay,2019/9/18 19:50,2019/9/18 19:51
1828,72851980,248,ios,applepay,2019/8/11 10:28,2020/4/1 12:03
1829,52170259,25,android,wxpay,2020/7/16 8:34,2020/7/16 8:35
1833,25841772,248,ios,applepay,2020/2/12 19:44,2020/4/1 12:05
1834,105876424,25,ios,applepay,2019/8/29 17:29,2020/4/1 12:03
1835,105876424,25,ios,applepay,2020/3/31 12:11,2020/4/1 12:06
1836,109122712,68,android,wxpay,2019/8/5 9:03,2019/8/5 9:04
1839,39415292,25,ios,applepay,2019/9/27 18:37,2020/4/1 12:04
1842,96733079,25,android,alipay,2019/9/13 11:23,2019/9/13 11:24
1843,98921371,25,ios,applepay,2019/10/2 22:16,2020/4/1 12:04
1844,106967243,25,ios,applepay,2020/3/11 22:14,2020/4/1 12:06
1847,82487780,248,android,alipay,2019/10/24 23:00,2019/10/24 23:01
1850,49129997,248,ios,applepay,2019/9/28 11:44,2019/9/28 12:04
1851,41557130,25,ios,applepay,2019/12/23 0:25,2020/4/1 12:05
1857,73013863,25,ios,applepay,2019/9/24 12:42,2020/4/1 12:04
